timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673431529915,5140,HTTP Request,200,OK,AchomkaOffer 1-209,text,true,,2784,114,1000,1000,https://carnesia.com/,5140,0,4890
1673431529949,5107,HTTP Request,200,OK,AchomkaOffer 1-204,text,true,,2776,114,1000,1000,https://carnesia.com/,5092,0,4307
1673431530099,4957,HTTP Request,200,OK,AchomkaOffer 1-229,text,true,,2784,114,1000,1000,https://carnesia.com/,4956,0,4158
1673431529975,5081,HTTP Request,200,OK,AchomkaOffer 1-168,text,true,,2782,114,1000,1000,https://carnesia.com/,5065,0,4447
1673431529974,5083,HTTP Request,200,OK,AchomkaOffer 1-37,text,true,,2784,114,1000,1000,https://carnesia.com/,5082,0,4276
1673431530761,4296,HTTP Request,200,OK,AchomkaOffer 1-965,text,true,,2784,114,1000,1000,https://carnesia.com/,4279,0,3667
1673431529971,5079,HTTP Request,200,OK,AchomkaOffer 1-26,text,true,,2778,114,1000,1000,https://carnesia.com/,5072,0,4477
1673431530455,4600,HTTP Request,200,OK,AchomkaOffer 1-605,text,true,,2780,114,1000,1000,https://carnesia.com/,4586,0,3782
1673431529930,5125,HTTP Request,200,OK,AchomkaOffer 1-237,text,true,,2784,114,1000,1000,https://carnesia.com/,5112,0,4507
1673431530080,4978,HTTP Request,200,OK,AchomkaOffer 1-102,text,true,,2787,114,1000,1000,https://carnesia.com/,4960,0,4142
1673431530636,4422,HTTP Request,200,OK,AchomkaOffer 1-817,text,true,,2777,114,1000,1000,https://carnesia.com/,4422,0,3646
1673431530207,4848,HTTP Request,200,OK,AchomkaOffer 1-613,text,true,,2784,114,1000,1000,https://carnesia.com/,4848,0,4026
1673431529955,5102,HTTP Request,200,OK,AchomkaOffer 1-332,text,true,,2786,114,1000,1000,https://carnesia.com/,5092,0,4310
1673431530497,4562,HTTP Request,200,OK,AchomkaOffer 1-697,text,true,,2782,114,1000,1000,https://carnesia.com/,4550,0,3781
1673431530752,4307,HTTP Request,200,OK,AchomkaOffer 1-952,text,true,,2781,114,1000,1000,https://carnesia.com/,4307,0,3721
1673431530755,4300,HTTP Request,200,OK,AchomkaOffer 1-964,text,true,,2777,114,1000,1000,https://carnesia.com/,4291,0,3512
1673431530194,4861,HTTP Request,200,OK,AchomkaOffer 1-419,text,true,,2776,114,1000,1000,https://carnesia.com/,4858,0,4600
1673431530389,4670,HTTP Request,200,OK,AchomkaOffer 1-540,text,true,,2794,114,1000,1000,https://carnesia.com/,4658,0,3846
1673431530390,4669,HTTP Request,200,OK,AchomkaOffer 1-798,text,true,,2780,114,1000,1000,https://carnesia.com/,4652,0,3863
1673431530533,4527,HTTP Request,200,OK,AchomkaOffer 1-652,text,true,,2782,114,1000,1000,https://carnesia.com/,4507,0,3890
1673431529904,5156,HTTP Request,200,OK,AchomkaOffer 1-137,text,true,,2784,114,1000,1000,https://carnesia.com/,5136,0,4484
1673431530414,4640,HTTP Request,200,OK,AchomkaOffer 1-569,text,true,,2781,114,1000,1000,https://carnesia.com/,4640,0,4040
1673431529974,5080,HTTP Request,200,OK,AchomkaOffer 1-177,text,true,,2784,114,1000,1000,https://carnesia.com/,5069,0,4265
1673431529971,5083,HTTP Request,200,OK,AchomkaOffer 1-69,text,true,,2782,114,1000,1000,https://carnesia.com/,5082,0,4283
1673431530485,4568,HTTP Request,200,OK,AchomkaOffer 1-725,text,true,,2784,114,1000,1000,https://carnesia.com/,4559,0,3778
1673431529964,5089,HTTP Request,200,OK,AchomkaOffer 1-223,text,true,,2788,114,1000,1000,https://carnesia.com/,5085,0,4293
1673431529948,5105,HTTP Request,200,OK,AchomkaOffer 1-105,text,true,,2788,114,1000,1000,https://carnesia.com/,5104,0,4492
1673431530578,4474,HTTP Request,200,OK,AchomkaOffer 1-843,text,true,,2780,114,1000,1000,https://carnesia.com/,4474,0,4210
1673431529972,5079,HTTP Request,200,OK,AchomkaOffer 1-62,text,true,,2783,114,1000,1000,https://carnesia.com/,5079,0,4296
1673431529899,5151,HTTP Request,200,OK,AchomkaOffer 1-230,text,true,,2781,114,1000,1000,https://carnesia.com/,5139,0,4655
1673431530694,4356,HTTP Request,200,OK,AchomkaOffer 1-889,text,true,,2782,114,1000,1000,https://carnesia.com/,4344,0,3526
1673431530207,4856,HTTP Request,200,OK,AchomkaOffer 1-241,text,true,,2781,114,1000,1000,https://carnesia.com/,4855,0,4441
1673431529928,5134,HTTP Request,200,OK,AchomkaOffer 1-46,text,true,,2788,114,1000,1000,https://carnesia.com/,5134,0,4701
1673431530760,4303,HTTP Request,200,OK,AchomkaOffer 1-976,text,true,,2790,114,1000,1000,https://carnesia.com/,4302,0,3696
1673431529900,5164,HTTP Request,200,OK,AchomkaOffer 1-142,text,true,,2780,114,1000,1000,https://carnesia.com/,5164,0,4752
1673431530453,4606,HTTP Request,200,OK,AchomkaOffer 1-600,text,true,,2780,114,1000,1000,https://carnesia.com/,4587,0,3971
1673431529972,5092,HTTP Request,200,OK,AchomkaOffer 1-77,text,true,,2777,114,1000,1000,https://carnesia.com/,5092,0,4352
1673431529974,5091,HTTP Request,200,OK,AchomkaOffer 1-33,text,true,,2786,114,1000,1000,https://carnesia.com/,5065,0,4172
1673431530471,4594,HTTP Request,200,OK,AchomkaOffer 1-641,text,true,,2790,114,1000,1000,https://carnesia.com/,4594,0,4072
1673431530693,4373,HTTP Request,200,OK,AchomkaOffer 1-745,text,true,,2785,114,1000,1000,https://carnesia.com/,4372,0,3872
1673431529921,5145,HTTP Request,200,OK,AchomkaOffer 1-110,text,true,,2784,114,1000,1000,https://carnesia.com/,5145,0,4674
1673431530678,4389,HTTP Request,200,OK,AchomkaOffer 1-869,text,true,,2784,114,1000,1000,https://carnesia.com/,4389,0,3892
1673431529949,5119,HTTP Request,200,OK,AchomkaOffer 1-61,text,true,,2786,114,1000,1000,https://carnesia.com/,5118,0,4710
1673431530627,4442,HTTP Request,200,OK,AchomkaOffer 1-796,text,true,,2786,114,1000,1000,https://carnesia.com/,4442,0,3750
1673431530501,4568,HTTP Request,200,OK,AchomkaOffer 1-668,text,true,,2778,114,1000,1000,https://carnesia.com/,4568,0,4136
1673431530434,4635,HTTP Request,200,OK,AchomkaOffer 1-592,text,true,,2790,114,1000,1000,https://carnesia.com/,4634,0,4224
1673431529926,5144,HTTP Request,200,OK,AchomkaOffer 1-220,text,true,,2780,114,1000,1000,https://carnesia.com/,5143,0,4487
1673431530751,4319,HTTP Request,200,OK,AchomkaOffer 1-904,text,true,,2786,114,1000,1000,https://carnesia.com/,4319,0,3729
1673431529976,5094,HTTP Request,200,OK,AchomkaOffer 1-181,text,true,,2786,114,1000,1000,https://carnesia.com/,5094,0,4701
1673431530497,4574,HTTP Request,200,OK,AchomkaOffer 1-693,text,true,,2788,114,1000,1000,https://carnesia.com/,4574,0,4163
1673431530110,4961,HTTP Request,200,OK,AchomkaOffer 1-340,text,true,,2780,114,1000,1000,https://carnesia.com/,4960,0,4566
1673431530122,4949,HTTP Request,200,OK,AchomkaOffer 1-284,text,true,,2786,114,1000,1000,https://carnesia.com/,4949,0,4557
1673431530663,4409,HTTP Request,200,OK,AchomkaOffer 1-836,text,true,,2778,114,1000,1000,https://carnesia.com/,4408,0,3722
1673431530101,4971,HTTP Request,200,OK,AchomkaOffer 1-432,text,true,,2790,114,1000,1000,https://carnesia.com/,4971,0,4419
1673431529972,5099,HTTP Request,200,OK,AchomkaOffer 1-146,text,true,,2788,114,1000,1000,https://carnesia.com/,5099,0,4700
1673431530186,4886,HTTP Request,200,OK,AchomkaOffer 1-425,text,true,,2790,114,1000,1000,https://carnesia.com/,4886,0,4503
1673431530351,4722,HTTP Request,200,OK,AchomkaOffer 1-481,text,true,,2780,114,1000,1000,https://carnesia.com/,4722,0,4360
1673431530121,4952,HTTP Request,200,OK,AchomkaOffer 1-328,text,true,,2780,114,1000,1000,https://carnesia.com/,4952,0,4580
1673431529976,5098,HTTP Request,200,OK,AchomkaOffer 1-114,text,true,,2780,114,1000,1000,https://carnesia.com/,5098,0,4705
1673431530126,4950,HTTP Request,200,OK,AchomkaOffer 1-372,text,true,,2786,114,1000,1000,https://carnesia.com/,4949,0,4572
1673431530530,4546,HTTP Request,200,OK,AchomkaOffer 1-640,text,true,,2786,114,1000,1000,https://carnesia.com/,4546,0,4150
1673431530754,4322,HTTP Request,200,OK,AchomkaOffer 1-960,text,true,,2786,114,1000,1000,https://carnesia.com/,4322,0,3966
1673431530556,4522,HTTP Request,200,OK,AchomkaOffer 1-761,text,true,,2786,114,1000,1000,https://carnesia.com/,4521,0,4134
1673431530245,4833,HTTP Request,200,OK,AchomkaOffer 1-312,text,true,,2788,114,1000,1000,https://carnesia.com/,4833,0,4471
1673431530765,4314,HTTP Request,200,OK,AchomkaOffer 1-993,text,true,,2784,114,1000,1000,https://carnesia.com/,4313,0,3916
1673431530577,4504,HTTP Request,200,OK,AchomkaOffer 1-773,text,true,,2784,114,1000,1000,https://carnesia.com/,4503,0,4121
1673431530633,4450,HTTP Request,200,OK,AchomkaOffer 1-812,text,true,,2778,114,1000,1000,https://carnesia.com/,4449,0,4058
1673431529931,5152,HTTP Request,200,OK,AchomkaOffer 1-58,text,true,,2788,114,1000,1000,https://carnesia.com/,5151,0,4785
1673431530717,4367,HTTP Request,200,OK,AchomkaOffer 1-917,text,true,,2780,114,1000,1000,https://carnesia.com/,4366,0,3940
1673431530695,4389,HTTP Request,200,OK,AchomkaOffer 1-893,text,true,,2782,114,1000,1000,https://carnesia.com/,4389,0,3994
1673431529937,5148,HTTP Request,200,OK,AchomkaOffer 1-56,text,true,,2775,114,1000,1000,https://carnesia.com/,5148,0,4790
1673431529901,5184,HTTP Request,200,OK,AchomkaOffer 1-255,text,true,,2788,114,1000,1000,https://carnesia.com/,5184,0,4821
1673431530103,4981,HTTP Request,200,OK,AchomkaOffer 1-333,text,true,,2784,114,1000,1000,https://carnesia.com/,4981,0,4452
1673431530122,4968,HTTP Request,200,OK,AchomkaOffer 1-321,text,true,,2782,114,1000,1000,https://carnesia.com/,4968,0,4598
1673431530674,4417,HTTP Request,200,OK,AchomkaOffer 1-856,text,true,,2790,114,1000,1000,https://carnesia.com/,4417,0,4018
1673431530584,4508,HTTP Request,200,OK,AchomkaOffer 1-859,text,true,,2782,114,1000,1000,https://carnesia.com/,4508,0,4142
1673431530390,4703,HTTP Request,200,OK,AchomkaOffer 1-782,text,true,,2788,114,1000,1000,https://carnesia.com/,4703,0,4341
1673431530385,4709,HTTP Request,200,OK,AchomkaOffer 1-575,text,true,,2782,114,1000,1000,https://carnesia.com/,4707,0,4356
1673431530314,4780,HTTP Request,200,OK,AchomkaOffer 1-730,text,true,,2786,114,1000,1000,https://carnesia.com/,4780,0,4430
1673431530389,4705,HTTP Request,200,OK,AchomkaOffer 1-535,text,true,,2780,114,1000,1000,https://carnesia.com/,4705,0,4363
1673431529975,5120,HTTP Request,200,OK,AchomkaOffer 1-59,text,true,,2788,114,1000,1000,https://carnesia.com/,5120,0,4761
1673431530454,4642,HTTP Request,200,OK,AchomkaOffer 1-659,text,true,,2784,114,1000,1000,https://carnesia.com/,4641,0,4291
1673431530718,4378,HTTP Request,200,OK,AchomkaOffer 1-950,text,true,,2786,114,1000,1000,https://carnesia.com/,4378,0,4015
1673431530245,4851,HTTP Request,200,OK,AchomkaOffer 1-311,text,true,,2784,114,1000,1000,https://carnesia.com/,4851,0,4505
1673431530389,4708,HTTP Request,200,OK,AchomkaOffer 1-551,text,true,,2788,114,1000,1000,https://carnesia.com/,4707,0,4357
1673431530738,4358,HTTP Request,200,OK,AchomkaOffer 1-979,text,true,,2780,114,1000,1000,https://carnesia.com/,4358,0,4005
1673431529973,5124,HTTP Request,200,OK,AchomkaOffer 1-20,text,true,,2786,114,1000,1000,https://carnesia.com/,5123,0,4762
1673431529941,5157,HTTP Request,200,OK,AchomkaOffer 1-346,text,true,,2788,114,1000,1000,https://carnesia.com/,5157,0,4808
1673431530706,4392,HTTP Request,200,OK,AchomkaOffer 1-951,text,true,,2778,114,1000,1000,https://carnesia.com/,4391,0,4048
1673431530391,4708,HTTP Request,200,OK,AchomkaOffer 1-543,text,true,,2782,114,1000,1000,https://carnesia.com/,4708,0,4363
1673431530438,4662,HTTP Request,200,OK,AchomkaOffer 1-634,text,true,,2784,114,1000,1000,https://carnesia.com/,4662,0,4300
1673431530434,4668,HTTP Request,200,OK,AchomkaOffer 1-646,text,true,,2788,114,1000,1000,https://carnesia.com/,4667,0,4336
1673431530345,4757,HTTP Request,200,OK,AchomkaOffer 1-468,text,true,,2783,114,1000,1000,https://carnesia.com/,4756,0,4430
1673431530698,4404,HTTP Request,200,OK,AchomkaOffer 1-861,text,true,,2784,114,1000,1000,https://carnesia.com/,4404,0,4096
1673431530084,5018,HTTP Request,200,OK,AchomkaOffer 1-76,text,true,,2784,114,1000,1000,https://carnesia.com/,5017,0,4693
1673431530241,4864,HTTP Request,200,OK,AchomkaOffer 1-474,text,true,,2786,114,1000,1000,https://carnesia.com/,4862,0,4542
1673431530464,4641,HTTP Request,200,OK,AchomkaOffer 1-666,text,true,,2794,114,1000,1000,https://carnesia.com/,4641,0,4324
1673431530616,4490,HTTP Request,200,OK,AchomkaOffer 1-899,text,true,,2780,114,1000,1000,https://carnesia.com/,4490,0,4178
1673431530391,4715,HTTP Request,200,OK,AchomkaOffer 1-496,text,true,,2784,114,1000,1000,https://carnesia.com/,4715,0,4415
1673431530465,4642,HTTP Request,200,OK,AchomkaOffer 1-667,text,true,,2784,114,1000,1000,https://carnesia.com/,4642,0,4305
1673431530118,4990,HTTP Request,200,OK,AchomkaOffer 1-402,text,true,,2780,114,1000,1000,https://carnesia.com/,4990,0,4678
1673431530100,5009,HTTP Request,200,OK,AchomkaOffer 1-395,text,true,,2780,114,1000,1000,https://carnesia.com/,5008,0,4688
1673431530226,4891,HTTP Request,200,OK,AchomkaOffer 1-458,text,true,,2780,114,994,994,https://carnesia.com/,4829,0,4579
1673431530122,4996,HTTP Request,200,OK,AchomkaOffer 1-363,text,true,,2790,114,994,994,https://carnesia.com/,4995,0,4676
1673431530773,4345,HTTP Request,200,OK,AchomkaOffer 1-1000,text,true,,2778,114,994,994,https://carnesia.com/,4344,0,4045
1673431530246,4873,HTTP Request,200,OK,AchomkaOffer 1-495,text,true,,2782,114,990,990,https://carnesia.com/,4873,0,4560
1673431529974,5155,HTTP Request,200,OK,AchomkaOffer 1-192,text,true,,2790,114,973,973,https://carnesia.com/,5065,0,4172
1673431530762,4371,HTTP Request,200,OK,AchomkaOffer 1-980,text,true,,2782,114,970,970,https://carnesia.com/,4364,0,4057
1673431530123,5010,HTTP Request,200,OK,AchomkaOffer 1-368,text,true,,2786,114,970,970,https://carnesia.com/,5010,0,4705
1673431530460,4673,HTTP Request,200,OK,AchomkaOffer 1-670,text,true,,2780,114,970,970,https://carnesia.com/,4673,0,4345
1673431530572,4561,HTTP Request,200,OK,AchomkaOffer 1-769,text,true,,2781,114,969,969,https://carnesia.com/,4561,0,4256
1673431530427,4708,HTTP Request,200,OK,AchomkaOffer 1-576,text,true,,2786,114,957,957,https://carnesia.com/,4708,0,4363
1673431530413,4734,HTTP Request,200,OK,AchomkaOffer 1-568,text,true,,2792,114,925,925,https://carnesia.com/,4720,0,4408
1673431530442,4706,HTTP Request,200,OK,AchomkaOffer 1-593,text,true,,2788,114,924,924,https://carnesia.com/,4706,0,4379
1673431530691,4457,HTTP Request,200,OK,AchomkaOffer 1-921,text,true,,2792,114,924,924,https://carnesia.com/,4443,0,4144
1673431530670,4479,HTTP Request,200,OK,AchomkaOffer 1-845,text,true,,2791,114,923,923,https://carnesia.com/,4479,0,4148
1673431530765,4385,HTTP Request,200,OK,AchomkaOffer 1-984,text,true,,2788,114,923,923,https://carnesia.com/,4385,0,4083
1673431530462,4688,HTTP Request,200,OK,AchomkaOffer 1-612,text,true,,2784,114,922,922,https://carnesia.com/,4688,0,4371
1673431530395,4754,HTTP Request,200,OK,AchomkaOffer 1-556,text,true,,2780,114,922,922,https://carnesia.com/,4754,0,4440
1673431530110,5048,HTTP Request,200,OK,AchomkaOffer 1-337,text,true,,2788,114,907,907,https://carnesia.com/,5040,0,4729
1673431530489,4669,HTTP Request,200,OK,AchomkaOffer 1-720,text,true,,2780,114,906,906,https://carnesia.com/,4669,0,4373
1673431530294,4864,HTTP Request,200,OK,AchomkaOffer 1-409,text,true,,2780,114,905,905,https://carnesia.com/,4864,0,4559
1673431530704,4454,HTTP Request,200,OK,AchomkaOffer 1-849,text,true,,2784,114,907,907,https://carnesia.com/,4446,0,4135
1673431529974,5184,HTTP Request,200,OK,AchomkaOffer 1-193,text,true,,2782,114,905,905,https://carnesia.com/,5184,0,4868
1673431529918,5240,HTTP Request,200,OK,AchomkaOffer 1-271,text,true,,2786,114,906,906,https://carnesia.com/,5240,0,4935
1673431530719,4440,HTTP Request,200,OK,AchomkaOffer 1-963,text,true,,2788,114,904,904,https://carnesia.com/,4440,0,4137
1673431530381,4778,HTTP Request,200,OK,AchomkaOffer 1-492,text,true,,2778,114,903,903,https://carnesia.com/,4778,0,4469
1673431530665,4494,HTTP Request,200,OK,AchomkaOffer 1-841,text,true,,2790,114,903,903,https://carnesia.com/,4494,0,4199
1673431530160,4999,HTTP Request,200,OK,AchomkaOffer 1-416,text,true,,2790,114,901,901,https://carnesia.com/,4999,0,4710
1673431529972,5188,HTTP Request,200,OK,AchomkaOffer 1-42,text,true,,2788,114,893,893,https://carnesia.com/,5188,0,4648
1673431529970,5190,HTTP Request,200,OK,AchomkaOffer 1-90,text,true,,2786,114,893,893,https://carnesia.com/,5092,0,4430
1673431530212,4948,HTTP Request,200,OK,AchomkaOffer 1-253,text,true,,2780,114,893,893,https://carnesia.com/,4948,0,4244
1673431530456,4705,HTTP Request,200,OK,AchomkaOffer 1-608,text,true,,2780,114,887,887,https://carnesia.com/,4705,0,4161
1673431530497,4664,HTTP Request,200,OK,AchomkaOffer 1-696,text,true,,2784,114,887,887,https://carnesia.com/,4664,0,3976
1673431530184,4978,HTTP Request,200,OK,AchomkaOffer 1-580,text,true,,2782,114,885,885,https://carnesia.com/,4978,0,4435
1673431530320,4842,HTTP Request,200,OK,AchomkaOffer 1-449,text,true,,2786,114,881,881,https://carnesia.com/,4842,0,4533
1673431530714,4448,HTTP Request,200,OK,AchomkaOffer 1-928,text,true,,2784,114,881,881,https://carnesia.com/,4448,0,4141
1673431529947,5215,HTTP Request,200,OK,AchomkaOffer 1-225,text,true,,2782,114,881,881,https://carnesia.com/,5215,0,4911
1673431530112,5050,HTTP Request,200,OK,AchomkaOffer 1-379,text,true,,2782,114,881,881,https://carnesia.com/,5050,0,4727
1673431530392,4771,HTTP Request,200,OK,AchomkaOffer 1-501,text,true,,2786,114,881,881,https://carnesia.com/,4770,0,4236
1673431529974,5190,HTTP Request,200,OK,AchomkaOffer 1-252,text,true,,2785,114,875,875,https://carnesia.com/,5189,0,4674
1673431530668,4496,HTTP Request,200,OK,AchomkaOffer 1-828,text,true,,2780,114,875,875,https://carnesia.com/,4495,0,3967
1673431530766,4398,HTTP Request,200,OK,AchomkaOffer 1-989,text,true,,2786,114,872,872,https://carnesia.com/,4398,0,3694
1673431530264,4900,HTTP Request,200,OK,AchomkaOffer 1-365,text,true,,2784,114,870,870,https://carnesia.com/,4900,0,4169
1673431529902,5263,HTTP Request,200,OK,AchomkaOffer 1-89,text,true,,2784,114,868,868,https://carnesia.com/,5262,0,4549
1673431530410,4755,HTTP Request,200,OK,AchomkaOffer 1-560,text,true,,2778,114,867,867,https://carnesia.com/,4755,0,4229
1673431530136,5029,HTTP Request,200,OK,AchomkaOffer 1-397,text,true,,2784,114,864,864,https://carnesia.com/,5029,0,4494
1673431530149,5016,HTTP Request,200,OK,AchomkaOffer 1-405,text,true,,2794,114,864,864,https://carnesia.com/,5016,0,4465
1673431530320,4846,HTTP Request,200,OK,AchomkaOffer 1-445,text,true,,2780,114,862,862,https://carnesia.com/,4845,0,4311
1673431530106,5060,HTTP Request,200,OK,AchomkaOffer 1-292,text,true,,2778,114,859,859,https://carnesia.com/,5060,0,4355
1673431529974,5192,HTTP Request,200,OK,AchomkaOffer 1-5,text,true,,2782,114,857,857,https://carnesia.com/,5192,0,4638
1673431530463,4703,HTTP Request,200,OK,AchomkaOffer 1-617,text,true,,2778,114,857,857,https://carnesia.com/,4703,0,4154
1673431530386,4780,HTTP Request,200,OK,AchomkaOffer 1-536,text,true,,2780,114,857,857,https://carnesia.com/,4780,0,4217
1673431530494,4672,HTTP Request,200,OK,AchomkaOffer 1-713,text,true,,2778,114,855,855,https://carnesia.com/,4672,0,3909
1673431529939,5228,HTTP Request,200,OK,AchomkaOffer 1-45,text,true,,2786,114,848,848,https://carnesia.com/,5228,0,4674
1673431529975,5192,HTTP Request,200,OK,AchomkaOffer 1-66,text,true,,2786,114,848,848,https://carnesia.com/,5192,0,4633
1673431529951,5216,HTTP Request,200,OK,AchomkaOffer 1-244,text,true,,2780,114,848,848,https://carnesia.com/,5216,0,4499
1673431530496,4671,HTTP Request,200,OK,AchomkaOffer 1-700,text,true,,2800,114,848,848,https://carnesia.com/,4671,0,4112
1673431529972,5196,HTTP Request,200,OK,AchomkaOffer 1-9,text,true,,2780,114,848,848,https://carnesia.com/,5195,0,4629
1673431530765,4403,HTTP Request,200,OK,AchomkaOffer 1-985,text,true,,2780,114,848,848,https://carnesia.com/,4403,0,3764
1673431530431,4737,HTTP Request,200,OK,AchomkaOffer 1-588,text,true,,2790,114,848,848,https://carnesia.com/,4737,0,4158
1673431530387,4781,HTTP Request,200,OK,AchomkaOffer 1-517,text,true,,2786,114,848,848,https://carnesia.com/,4781,0,3981
1673431530498,4670,HTTP Request,200,OK,AchomkaOffer 1-677,text,true,,2786,114,848,848,https://carnesia.com/,4670,0,4111
1673431530109,5059,HTTP Request,200,OK,AchomkaOffer 1-296,text,true,,2778,114,848,848,https://carnesia.com/,5059,0,4490
1673431529949,5219,HTTP Request,200,OK,AchomkaOffer 1-81,text,true,,2784,114,845,845,https://carnesia.com/,5219,0,4638
1673431530721,4448,HTTP Request,200,OK,AchomkaOffer 1-829,text,true,,2780,114,844,844,https://carnesia.com/,4448,0,3687
1673431530681,4488,HTTP Request,200,OK,AchomkaOffer 1-749,text,true,,2782,114,844,844,https://carnesia.com/,4487,0,3712
1673431530635,4534,HTTP Request,200,OK,AchomkaOffer 1-816,text,true,,2780,114,843,843,https://carnesia.com/,4534,0,3777
1673431529948,5221,HTTP Request,200,OK,AchomkaOffer 1-126,text,true,,2786,114,843,843,https://carnesia.com/,5221,0,4452
1673431530692,4477,HTTP Request,200,OK,AchomkaOffer 1-877,text,true,,2785,114,841,841,https://carnesia.com/,4477,0,3891
1673431530224,4945,HTTP Request,200,OK,AchomkaOffer 1-272,text,true,,2784,114,841,841,https://carnesia.com/,4945,0,4339
1673431529974,5195,HTTP Request,200,OK,AchomkaOffer 1-70,text,true,,2786,114,841,841,https://carnesia.com/,5195,0,4404
1673431530413,4756,HTTP Request,200,OK,AchomkaOffer 1-565,text,true,,2782,114,840,840,https://carnesia.com/,4756,0,4145
1673431530282,4887,HTTP Request,200,OK,AchomkaOffer 1-384,text,true,,2788,114,839,839,https://carnesia.com/,4887,0,4283
1673431529974,5196,HTTP Request,200,OK,AchomkaOffer 1-82,text,true,,2788,114,838,838,https://carnesia.com/,5087,0,4378
1673431530495,4675,HTTP Request,200,OK,AchomkaOffer 1-701,text,true,,2784,114,838,838,https://carnesia.com/,4674,0,4078
1673431530682,4488,HTTP Request,200,OK,AchomkaOffer 1-872,text,true,,2784,114,838,838,https://carnesia.com/,4487,0,3700
1673431530385,4785,HTTP Request,200,OK,AchomkaOffer 1-505,text,true,,2779,114,836,836,https://carnesia.com/,4785,0,4185
1673431530093,5077,HTTP Request,200,OK,AchomkaOffer 1-145,text,true,,2788,114,836,836,https://carnesia.com/,5077,0,4283
1673431530316,4854,HTTP Request,200,OK,AchomkaOffer 1-444,text,true,,2782,114,834,834,https://carnesia.com/,4854,0,4055
1673431530509,4661,HTTP Request,200,OK,AchomkaOffer 1-672,text,true,,2792,114,832,832,https://carnesia.com/,4661,0,3869
1673431530119,5051,HTTP Request,200,OK,AchomkaOffer 1-349,text,true,,2782,114,831,831,https://carnesia.com/,5051,0,4281
1673431530139,5032,HTTP Request,200,OK,AchomkaOffer 1-401,text,true,,2778,114,828,828,https://carnesia.com/,5031,0,4397
1673431530467,4704,HTTP Request,200,OK,AchomkaOffer 1-625,text,true,,2780,114,828,828,https://carnesia.com/,4704,0,4076
1673431530085,5086,HTTP Request,200,OK,AchomkaOffer 1-121,text,true,,2778,114,825,825,https://carnesia.com/,5086,0,4249
1673431530153,4897,HTTP Request,200,OK,AchomkaOffer 1-412,text,true,,2780,114,825,825,https://carnesia.com/,4888,0,4278
1673431529949,5222,HTTP Request,200,OK,AchomkaOffer 1-38,text,true,,2794,114,825,825,https://carnesia.com/,5222,0,4389
1673431530388,4783,HTTP Request,200,OK,AchomkaOffer 1-549,text,true,,2778,114,821,821,https://carnesia.com/,4783,0,4140
1673431530707,4464,HTTP Request,200,OK,AchomkaOffer 1-912,text,true,,2782,114,821,821,https://carnesia.com/,4464,0,3621
1673431529938,5234,HTTP Request,200,OK,AchomkaOffer 1-49,text,true,,2780,114,820,820,https://carnesia.com/,5233,0,4590
1673431530349,4703,HTTP Request,200,OK,AchomkaOffer 1-480,text,true,,2792,114,1000,1000,https://carnesia.com/,4694,0,4085
1673431530121,5051,HTTP Request,200,OK,AchomkaOffer 1-301,text,true,,2780,114,820,820,https://carnesia.com/,5050,0,4406
1673431530705,4467,HTTP Request,200,OK,AchomkaOffer 1-909,text,true,,2783,114,817,817,https://carnesia.com/,4467,0,3815
1673431530551,4621,HTTP Request,200,OK,AchomkaOffer 1-741,text,true,,2788,114,817,817,https://carnesia.com/,4621,0,3968
1673431529975,5197,HTTP Request,200,OK,AchomkaOffer 1-21,text,true,,2782,114,816,816,https://carnesia.com/,5086,0,4534
1673431530498,4674,HTTP Request,200,OK,AchomkaOffer 1-684,text,true,,2782,114,817,817,https://carnesia.com/,4674,0,4023
1673431530696,4476,HTTP Request,200,OK,AchomkaOffer 1-781,text,true,,2780,114,813,813,https://carnesia.com/,4476,0,3627
1673431530518,4654,HTTP Request,200,OK,AchomkaOffer 1-644,text,true,,2782,114,812,812,https://carnesia.com/,4654,0,4003
1673431529949,5224,HTTP Request,200,OK,AchomkaOffer 1-41,text,true,,2786,114,812,812,https://carnesia.com/,5223,0,4386
1673431530665,4508,HTTP Request,200,OK,AchomkaOffer 1-844,text,true,,2776,114,811,811,https://carnesia.com/,4507,0,3844
1673431530500,4673,HTTP Request,200,OK,AchomkaOffer 1-681,text,true,,2781,114,810,810,https://carnesia.com/,4536,0,3652
1673431530493,4680,HTTP Request,200,OK,AchomkaOffer 1-705,text,true,,2786,114,807,807,https://carnesia.com/,4680,0,3817
1673431530434,4739,HTTP Request,200,OK,AchomkaOffer 1-596,text,true,,2783,114,807,807,https://carnesia.com/,4605,0,3793
1673431530669,4504,HTTP Request,200,OK,AchomkaOffer 1-933,text,true,,2778,114,806,806,https://carnesia.com/,4504,0,3814
1673431530495,4678,HTTP Request,200,OK,AchomkaOffer 1-704,text,true,,2778,114,806,806,https://carnesia.com/,4544,0,3784
1673431529972,5201,HTTP Request,200,OK,AchomkaOffer 1-176,text,true,,2782,114,805,805,https://carnesia.com/,5067,0,4217
1673431530553,4621,HTTP Request,200,OK,AchomkaOffer 1-748,text,true,,2778,114,804,804,https://carnesia.com/,4620,0,3755
